score	review
4	 Having been invited to have dinner with some new friends i was looking forward to trying this place despite living not far had not managed to fit in a visit . I certainly wished i had been before because i was actually surprised at the warmth and friendlyness of the staff from the manageress Kellie right through the staff the food was well cooked and presented if i did have any gripes at all it would be the lack of staff behind the bar when we arrived (early) for our booking maybe it was a shift change but had to wait and had the usual thing nowadays of people diving in for service instead of waiting their turn but this did not detract from the overall experience one bit . 
4	 I'm a regular in Uni Kebab not only for their excellent food (my personal favorite: meaty feast with jalapeños!) but their service. Always friendly, efficient and fast makes Uni Kebab the best option for the student with no time to waste and to be able to relax and have a wonderful food. I totally recommend to stop by and try one of the many excellent dishes they offer. Even for those picky vegetarians and people that don't eat eggs can have a great food. 
4	 This was the first time i went to Shapla Indian restaurant in Woodbridge ipswich with my family as it was recommended via a friend. Food was really nice. Your waiter (Sab Ali) gave us an excellent service couldn't of asked for more, the young lad,was a happy and cheerful lad and really smiley at all times, and really friendly, which was good. It was really nice to speaking to him, So defiantly would reconmend this place and come back. 
4	 Nice place and friendly staff ;. The brekkie is good and so is the cost , its a bit off the main road so get asking for it and you wont be disappointed ,. sit outside if you want in the sun 
4	 Great menu with lots of choices, great food to look forward to, friendly helpful staff always looking after you, always book here when visiting Bristol. Not expensive. 
4	 A fantastic place to eat and given its location just across the road from the hotel easy to get to. The staff are very pleasant and will do everything they can to make your visit enjoyable. The food was superb with a mushroom risotto that would be hard to beat. The lemon tart for dessert was worth the visit on it's own and I wouldn't fail to recommend this restaurant to anyone or to return when in Leeds. If you're looking for a leisurely meal and a long stay then beware you only get the table for 2 hours and then they're pretty hot on moving you from the table. 
4	 A must to visit when in Norwich, traditional pub with traditional features and a beer garden like no other. Good cross section of visitors. Real Ale and great traditional food. 
4	 We tried this and definitely best Indian in the UK I've had by a country mile. Authentic Indian food as supposed to the rubbish that 99% of Indian restaurants seem to serve that bears no resemblance to Indian food at all (No sign of a korma or balti on the menu!!). The flavours at Chilli Pickle are brilliant. The menu is quite small but then is normally a good sign - as the dishes that they do were all fantastic. Combined with a really good atmosphere I'd highly recommend this to anyone. 
4	 Fantastic food that is competitively priced! A must visit! So good in fact, we had to return the following week, this time it was take away! 
4	 I've written about Cafe Masala only recently but as I'm here on business regularly I'm a frequent visitor. I've just totalled the current scores and almost 91% of visitors scored it as either Very Good or Excellent and I'm one of those! Really nice people, very clean restaurant, excellent food and great service. I'm back in Kidderminster in 2 weeks time, will I be in Cafe Masala? Yes I absolutely will and if you have any sense you will be as well' 
4	 Without a doubt my birthday this year was made all the more enjoyable not only because of the fine company I kept but the establishment we decided to venture to. The Penn Inn has been a frequent haunt for quizzes and meals however the birthday meetup was significantly fantastic due to the atmosphere of the Inn and the wonderful Mangeress who ensured that we had a great night . Currently I am in a Slimming World dietary regime which means that sometimes the choice of food is drastically reduced however the lady in charge (being a previous member of the same club) understood full well the situation I was in and offered me a meal that was not only syn free but soooo yummy. My birthday was made all the better by having a full meal in the company of those i love in a place that has a homely feeling to it. Thankyou xxx 
4	 Popped in for a late lunch and were delighted the find them open and serving. The atmosphere in the restaurant is perfect and could not be closer to the source of delicious seafood. We both had the Seafood and Shell Fish Soup special which was delicous and loaded with mussels, prawns, clams and scallops. Came with really lovely bread, chips and a glass of crisp white wine. The welcome and service from Helen was wonderful. We will go back soon 
4	 visited Kumars last Friday just 3 of us for friends 60th food was excellent and the service great they even put some balloons up .small stars on table and brought a small cake and candle.a real treat for out friend would visit again ,one of the group even took takeaway for the his wife so impressed. 
4	 Had a lovely meal, here. Excellent food, Great Value. Lovely selection of beers, but I was driving.  The Staff were Friendly, and very patient.  Cannot recommend them more highly. 
4	 We love Cafe Spice Namaste This time was a little different, we brought our parents to experience all our favourite London things to do. What warms our heart is that even though our visits are often 6 months apart, the staff, Cyrus and his beautiful wife Pervin always remember us. I had the lamb dosa and Parsee chicken delicious. We eat low carb but always allow ourselves to indulge at Cafe Spice.  Hubby had chicken from the Parsee new year menu and the pork vindaloo. The rest of the family asked for our advice, and thoroughly enjoyed the beetroot and coconut samosa, chicken tikka with the most amazing tarka dhal and a prawn curry. With a little nann to share we had a wonderful evening. Cyrus came to say hello, and co side ring he had been at Saturday Kitchen to present the show with Tony Singh that morning, nobody could have blamed them for taking the evening off. The only problem we have, no matter how we try, we cannot convince them to relocate to our hometown of Leicester.  The food, the staff, the owners and the service are amazing, and for our party of 5, the bill was £100 cheaper than anywhere else we have dined this weekend  I even managed a chat with the chef who makes the dosa the night before when we left the lovely little pub next door and he was leaving work for the evening.  We have previously partaken in the taster menu also, for a one off visit I'd highly recommend it, but make sure you are hungry, you will have never eaten sooooooooo much amazing food 
4	 Popped in for drink and tapas, food superb, beautiful wine , staff so attentive and very professional, well worth the award of Best Spanish place to eat and drink in Birmingham.  A must try for all. 
4	Visited with a party of us through work - we were all very impressed service was excellent and efficient. The food was best we have eaten, fresh and full of flavour. Can't wait to go back, highly recommend Duke Bombay Cafe!
4	 Friendly, traditional chip shop. Good selection of meal deals on offer and the specials that are on are always something a bit different, home made and delicious. I have yet to try the sunday dinner, they come highly recommended. 
4	Just completed the 8-day South Downs Way walk, which brought with it the obvious necessity to have daily pub lunches en-route to refuel - which for the most part ranged from okay to pretty good - but this was the undoubted highlight and strong contender for 'meal of the trip'.  All 3 of us opted for the home-made burger, so whilst we can't testify to the breadth of the menu, the home-made hamburger was up there with the best that I've ever eaten, and certainly every bit as good as those available at the various 'gourmet burger' joints around the place these day.  Normally I don't booze at lunch time, just because I struggle to move thereafter (a shade inconvenient on a walking holiday), but the delicious, well-kept light ale on draft (sorry, name eludes me...) was so good that myself and my friends all cheerfully indulged before fortifying ourselves with good strong coffee.  Sat next to cool-looking old well shaft in the corner of the pub, in which you can chuck your change if you're that way inclined, though it's probably fairer to leave it as a tip!  Landlord (dead-ringer for comedian Mark Thomas) seemed like a very nice, down-to-earth fellow, and we left suitably cheered, sated, and a fair bit slower than when we came in. Well done & many thanks.
4	 We visited for lunch on Friday and the three of us, all with differing tastes found something on the menu to delight the tastebuds. The meat, well especially the pork crackling was sublime - the fish was fresh and perfectly cooked. We each had three courses, all different and all tried each others. The presentation was as good as the taste. I've forgotten to mention the great friendly, jovial service we had - lovely lunch - nice find!! 
4	 We knew from the moment we reserved the table that we would be in for a treat. We were due to visit the cinema for 7.30pm & knew that we wanted to give ourselves plenty of time to enjoy our visit to this Bistro!! Our host prepared our visit with precision & professionalism. He suggested we arrive at 5.30/5.45 whereupon our table would be waiting. The restaurant was surprisingly busy & there was a real vibe. His extremely courteous staff provided us with drinks immediately upon our arrival, displaying a thorough knowledge of our time schedule & seemlessly directed us to the comprehensive 'specials board', whilst not noticeably rushing us.  We both choose the scallops, with the roasted hake to follow. Both dishes were exquisite in both taste & presentation. The staff were attentive & charming, clearly indicating to us that they enjoyed their roles.  Our meal experience was performed to an exceptional high standard & had we been in a theatre we would have given them a standing ovation!!!! I completely understand why you are rated so highly in the area. Your competitors will have a hard act to follow. 'Bravo to you all' 
4	 We came for a friends birthday and without any fuss they sat us at the best table with extra decorations.   The food was excellent value and the waiter could not have been more helpful. A really friendly environment. 
4	 I visited Giuseppe's restaurant last Thursday with my husband. I enjoyed the warm atmosphere and the service.  My lamb was extremely tasty and full of flavour. All the meals were delicious . Would highly recommend 
4	We celebrated our Ruby Wedding with a lunch party for 50 people in the Kitchen Garden Restaurant. Absolutely every aspect, right from our initial inquiry to the actual provision on the day, were handled with superb professionalism and a clear desire to please. The day itself exceeded our every hope and expectation - allowing us to enjoy the event totally ourselves - knowing our guests were all happy and being well looked after by such excellent staff.  If there was facility to give rating above &quot;excellent&quot; we would give it.
4	 Very friendly staff, tasty food and great views across Paignton harbour. We really liked this restaurant and would decimating go back. 
4	 We went with friends for what should have been breakfast, as we heard amazing things about it, but ended up as a impromptu lunch due to our inability to get anywhere on time.  The staff were welcoming, engaging and entertaining. We were laughing before we'd even ordered drinks. They were patient as we had to wait quite a while for the fourth member of our group to join us.   The service was outstanding and the food was amazing. Good comforting food on a cold day.  We will definitely be visiting again, hopefully to try the breakfasts next time, though we won't be disappointed with another lunch.   Highly Recommended!!!! 
4	 Well what can I say, fabulous food, fantastic atmosphere, and Barbara makes you feel special, what a welcome, all the food our party ate was top notch. Well done keep it up Maidstone needs more eateries like this one. The hard work certainly pays off here. 
4	 We visited this place on a windy Saturday evening, and it became one of the most joyful moments while we traversed Sheffield.  It was quite cold outside, and the indoor temperature was well-conditioned with music volume properly monitored --- FIRST GREAT IMPRESSION.  Before we ordered, the waitress explained all the things we asked about CLEARLY AND PATIENTLY, to make sure that we could get exactly what we wanted for dinner. Plus, the menu is extensive, and all of the dishes we ordered were really delicious, reminding us of the taste of homemade food in East Asia, including vegetable soup, sweet and sour pork, seafood tofu hot-pot, just to name a few. The restaurant is spacious and clean, and we believe Tokyou will be a nice choice if student associations are looking for a place to arrange a small private party or meetup someday.   We really enjoyed dining in this place. Will definitely come to this restaurant again! Thank you Tokyou! 
4	 An excellent range of draught products only bettered by the fact the cask ales are brewed on site.  Trendy decor in comfortable surroundings and a fantastic beer garden as well. I didn't eat but plenty were and it looked great, so I will be back! 
4	 We went back here after a year or so and found the staff even more friendly and welcoming. The food is excellent with lots of variety. Fantastic value - we will be back! 
4	 We go to this place pretty frequently and the latest visit was just the wife and I. We started with some olives, which were great as always. I the smoked salmon starter which is great and a good size portion. I followed this with a carbonara, again great. Staff were fantastic as always, served again byvthe great South African chap. Normally we enjoy the house Trebianno, but we were on a dry January so stuck to the water. We've subsequently fell off the dry wagon so will be back soon and will be having wine!!!!! 
4	 This was my second visit to the Dining Room and I found the food and the service to be excellent. The students had created a great atmosphere with soft Italian music in the background, candles on the tables, an Italian designed menu which looked very professional. There was even an Italian themed presentation playing on the TV screens to provide a backdrop. The food was great quality and value with three courses for £15 which included a Belini cocktail served on arrival. Overall staff were very confident and friendly. I'll be watching the website for the next list of themed nights and special events. Look forward to returning! 
4	 Been here with friends and then my family. Lovely fresh food and brilliant service from cracking staff. Value for money is excellent. Would definitely recommend to friends and families. 
4	 The thought of having the best crab sandwich in UK - all white meat and a great cup of tea keeps me coming back! Perfect if busy spot by the harbour. 
4	The atmosphere already from outside is Amazing. Very well decorated inside and outside. I booked my table a couple of days before for me and my girlfriend. Our table was in one of the boxes upstairs. On Sunday at lunchtime and dinnertime you can also enjoy the String quartet and Opera singers while you are having your meal. Food is absolutely of good quality and and also the Wine list, nice selection. The staff is polite and careful to details.
4	 Booked a table for a team social last Friday. We were attracted by the excellent reviews already given to this little gem and it didn't dissapoint a bit. I had to go again just the day after (Saturday), this time with my fiancée and a couple of dear friends. We ddidnt book a table, just turned up and they do every effort to not only accommodate us but make us feel super welcome. On our first gist, my colleagues weren't too conversant on North African food so we went for the safety of set menus and the £33.00 per head was a wonder. The best tagines surrounded by plenty of starters and a great Moroccan wine. On our second visit we explored a la crate and it was even better. Ant then the very attentive staff was there to cater for every need. Thank you 
4	 This was our 3rd visit & once again, what a great night out, one of our friends is a vegetarian & she was catered for really well, by the staff. The food & atmosphere was very good & we will defiantly be returning again. 
4	 Very modern light modern wood furnishings , not like most conventional Indian restaurants .Service & food very good. Thoroughly enjoyable experience. 
4	 Tremendous value and friendly welcome. Having just tried to go into Ed's Diner near the Intu Centre and having been turned away at 8.20am as we were too early for breakfast, we made the shortish walk to this Wetherspoons restaurant. What a difference, a friendly welcome, help with settling our 2 year old grandson into a high chair and a superbly cooked full breakfast with unlimited good coffee. Although not in the shopping complex, for value and welcome it is well worth making the short walk to get a fantastic value breakfast. 
4	 Currently sat in Whites enjoying my Sunday afternoon. Just inhaled a Chicken Fajita Burger which was delicious and came with fries and garlic mayo. YUM! I washed it down with a tasty smoothie! I'm going to sit here for an hour or two more and continue doing my work. Perfect place to sit, plan and people watch! 
4	This restaurant specialises in fish and the fish is always fresh. Daily deliveries from Lowestoft ensure that the quality is always of a high standard. We would not hesitate to reccomend to anyone who enjoys a good selection that is well prepared. The restaurant is owned and run by Abby and Nigel. Abby is the excellent chef and Nigel is Mine Host.
4	 A very friendly atmosphere, great service, personable and leisurely. An inspirational idea for a community coffee shop, just what was needed in the village. This young man will go far. Thank you Sam. 
4	What a lovely surprise when we walked in, spotlessly clean and the staff are so friendly and welcoming. It's like walking into your on home. Great choice of drinks, the house red is lovely. We had starter main and pudding food was top quality beautifully presented and warm, I had bread and butter pudding for desert I thought I'd died and gone to heaven amazing! Thank you Dodford in for a lovely evening we will be back.
4	 I actually enjoyed the cocktail selection just as much as the food very relaxing scene! all the dishes come with a great presentation and excellent staffs suggesting all the best from the menu. Will be coming here more often 
4	 We're a household of Leeds and Blues supporters, so breaking bread at the Villa isn't exactly a natural instinct. However, for this one Sunday we put our prejudices to one side and booked in for Sunday Lunch on enemy territory at restaurant VMF and it was... great! The food was locally sourced, veg from their own allotment around the corner, very well cooked and excellently presented. There was a good choice and we all went for something different - starters tasty and reasonably substantial. The mains were the stand out - the lamb, beef and pork were superbly prepared - each cooked exactly as we requested, subtly seasoned and surrounded by a tasty and equally well prepared variety of veg. Desserts were fab, too. What made our day, however, were the staff - young, engaged, really proud of their restaurant and desperate to do a good job. It's a training restaurant, so a good cause to boot... just a shame about all that Villa stuff all over the shop. 
4	The Thai Gold Bistro of Tiverton have always provided excellent Thai food but now include All Day &quot;English&quot; breakfast., Elevenses featuring locally made cakes from Jenny's Farmhouse Cakes from Rackenford
4	 Family run for a good while, great food & excellent hosts. Would go regular, if it was closer. Will definitely put it down as a stop off place when heading West! Go it's Great. @NewAdvice 
4	 Have been here for takeaways for s long time and can never fault the service or the food! The quality is excellent the taste is amazing and the service has always been fab and pleasant.  The options in the menu for both eat in and takeaway are perfect and you're able to order online as well now!!  We moved further away recently but would still rather travel here than our more local Indians!          
4	 What can i say, i have just experienced a taste of heaven in a cup, not only served with a smile but a very good value to i can see this will be my regular stop off point in the most welcome surroundings. I also had some of their home made cake, well worth the walk after to make way for my next visit to this well run family deli. Best in the area by far! 
4	 I went on Christmas eve to Prashad and enjoyed a lovely meal served quickly. Nothing was too much trouble: we had an extra mouth to feed and they fitted us all in even though there wasn't room.   The food was well prepared, tasty, spicy, colourful, well presented, and an all round feast. We didn't order a dessert as with very little food we were full, however a complimentary one was offered.   I am looking forward to my next visit there! 
4	 Having lived around the world including Japan and California (two Sushi loving places) I found it hard to get truely good sushi in London. I can say hands down the sushi is absolutely fantastic and the best I've had in London. The theme in the bars/restaurants along with the views over London are spectacular. A special mention for the floorstaff and the floor manager Oto who was top class and made it his business to introduce himself and make sure everything you wanted was catered for. Overall 5* 
4	 Fantastic food,best risotto I ever tasted. One of the cleanest restaurants I had visited . If you are in diss and love Italian food well worth a visit. 
4	Took my girlfriend there for a birthday meal after the races. Service was exceptional and the waitresses were all friendly and went out of their way to help.   Had the bruschetta to start which was delicious, and for main I had the pistachio crusted lamb rump (see picture). Beautifully presented and tasted great. I was sat in sight of the kitchen and was fascinating to see the effort the chefs made with the presentation of the meals. Not usually that bothered about presentation but it really made the meal for me and my girlfriend.   Highly recommend visiting.
4	 Whilst spending a week on Norfolk we were struggling to find something better than your average Pub Grub, until we found &quot;Relish&quot;. The food was beautiful, wine recommends great, all complimented by friendly and attentive staff. Rachel and Jeremy have worked hard here to deliver a high quality experience in relaxed surroundings. We enjoyed our first visit on a Tuesday that much that we went back again on the Friday evening to have the perfect end to a chilling out week in Norfolk. Hopefully we'll get the chance to visit again one day. 
4	Love coming to O&E it is a great experience and the food is great. Service as always is outstanding and kids are always welcome and on request dishes can be adapted for little ones palettes. Looking forward to returning.
4	 We were celebrating a birthday and were treated to a meal at the Hutong. We had the taster menu and enjoyed everything on it . We also had different Chinese cocktails and rice wine with every course . At the end of the meal we had a lovely birthday cake .The view was amazing, the service was excellent and I would recommend it to friends. 
4	 We use the pub mostly at lunch or early evening. It is one of our favourites. Close to the high street, It has an excellent range of beers, and very friendly staff. There is normally good music playing, pool table for customers and TV for sport. Definately a good conversational pub.   The Thai food is exceptionally good, the best we have ever had, and attractively priced. We have stopped using any other Thai restaurants in Slough and Windsor. We accidently ordered the wrong dish last night and it was delicious. I recommend Thai Dumpling, Diamond Tofu, Carrot Curry Ball for the Starters Tom Yam Soup very tasty and spicy as in Thailand and Panang Curry...Brilliant! 
4	 I recently revisited this venu whilst on business in the area and was greatly impressed with the new look following a refurbishment last year. The restaurant are certainly was very high quality finish and the atmosphere was pleasant. I sat in one of the booth areas and found it comfortable and private.  I had an Antipasti of cured meats which was delicious and to follow the Beef Daube which came with some lovely sweet red braised cabbage. The two dishes were produced to a very high standard.  I had a fantastic meal and would highly recommend to anyone thinking of going, I will certainly be going back! 
4	The service, food, atmosphere were simply perfect. It's been a while since I ate a good food. I absolutely recommend every one to try it.
4	 We wanted a special evening to celebrate our 50th wedding anniversary with friends!!! We had the option of going anywhere in Leeds but chose Salvo's as they have given us so many great evenings over the years. Having run a business myself, one that ran Service Excellence training for major companies, I am aware how difficult it is to maintain excellence and stay 'the tops' over the long term. Salvo's have mastered the art! The food (main courses Tria of Fish, Belly Pork, poached plaice, vegetable gratin) was outstanding. The Service was excellent - warm, welcoming and professional.Over 35 years we have seen the place stay ahead of the competition and on this occasion again they made our evening very memorable. They please so many customers and are so good at making them all feel special! Many thanks to the Salvo's team! 
4	 If you only out once this year make it this pub ! book early because it fills up quick for good reason....the food is amazing and the service is fantastic.............did I mention the food is AMAZING ? 
4	 A gem on Whiteladies Rd! I recently went to Nomu for a cocktail with a group of friends as we’d heard good things about the place, and we were very pleased. The staff are very friendly and clearly know their cocktails, I basically wanted an alcoholic drink which was mint, creamy, chocolaty – the perfect drink came, it was delicious! Four cocktails later, each one better than the last, we ended up staying much longer than planned – I want to tell more people about this place. They’ve clearly not been open long so still finding their feet but give it a go, you won’t be disappointed!  Oh yes, and the food is tasty and great value – didn’t want a full meal so the small eats were perfect for me (£13 for 3)!  Will definitely visit again 
4	 Excellent food and service. Book early, they close the door at 21:00hrs. Parking at a premium, but look around, 
4	 On the recommendation of our hotel, we tried Na Lampang just opposite Kingsholm Rugby stadium.   What a great find! Truly amazing Thai food that was absolutely delicious, all were delightful and was a lovely atmosphere. I would recommend this restaurant to anyone looking for a great Thai Food experience. Intimate and authentic dining. We had Mixed Platter, Temple Platter and we tried Lamb Massaman, Spicy Sizzling Seafood dish, wonderful Green Chicken Curry, ultimate Fire Rice and Chicken Pad Thai for a great price with wonderful service. This place has become in the top of the top on our list for good restaurant.  Please don't be turn down by the size of this place you will be very surprised.  Na Lampang is really a gem in Gloucester. We highly recommend it. 
4	 I absolutely love the chain of Koh Thai/Koh Noi restaurants and attended each of them regularly (Christchurch, Bournemouth & Liliput). As always the food is spectacular, the cocktails are to die for, the atmosphere is wonderful and the service is always great. I will remain a regular customer at all Koh branches :) 
4	 Popped in for a cuppa and snack before heading home after a walk - but went for the mulled wine and a mince pie. Best mince pie I've ever had, great mincemeat, well-filled and excellent pastry - don't think I've ever raved about a mince pie before! 
4	I very much enjoyed my visit to this local Eco restaurant/cafe. They serve homemade cakes and other sweet treats, all of which are baked to 'fulfilling goodness'.   They offer gluten free, vegetarian and vegan options, which all seem to match their meaty counterparts in taste.   Service was friendly and genuine while remaining fast and thorough.   Don't expect fine dining or a greasy fry up but do expect lovely English 'just like your mum used to make' hearty dishes.
4	 After reading many reviews and a few short snips of All Star lanes on Made In Chelsea i thought it was time to entertain some clients and colleagues.  Overall we had an excellent experience at the venue with excellent customer service from the staff at the main reception and over the phone. I have noted some benefits/perils of the venue to give better insight on what to expect on your trip.  Positives  -Excellent location near Holborn which is literally round the corner from Soho/West end -Customer service was brilliant went accommodating a large party(12 people) -Intimate setting and as we had two lanes it felt like our own private function -Clean venue, great lanes, great support and overall atmosphere was outstanding  Negatives  -A few negatives starting with as the venue is very small availability is very scarce so book well in advance -You have to eat in order to bowl at peak times... on Friday some people just want to get drunk -The price of bowling doubles as you have to dine in the venue  Apart from that it is an outstanding venue for personal/business events and both myself and the team had a wonderful time!!  Best bowling lanes ever!  
4	 Me and 5 friends visited teppanyaki chinatown on our lunch on a wowcher deal. Couldn't fault it, great food, service and atmosphere! Will be returning! 
4	 Popped in one evening before opening time (were let in to sit and wait), had a great couple of beers and a wonderful fish and chips. Good price, great food. 
4	 Went looking for a place that did a large variety of curries with different meats and vegetables in order for everyone in a table of 15 to get something they wanted. Barton Rouge delivered. Took me personally nearly 15 minutes to decide what I wanted from there as the selection was that good. Service and drinks were also great and were very attentive to our large party. Craving it again already. 
4	I went with wife and brother and we all chose to eat differently with only one having the &quot;flaming wok&quot; experience. Buffet food was excellent and good value compared with local competition. Three courses for £9.80, less with web coupon and at £3.40 the cheapest beer in Trumpington - John Smiths.Better choice of sweet than previously - a particular favourite were the sugar coated cashews with the soft self serve ice cream and fruit etc. Difficult not to over indulge but will go again in a week or two.
4	 I have visited this place a couple of times as my girlfriend recently moved to the area. I expected it to be very basic, with its cheap prices and its Wetherspoons like menu, however this place far exceeded my expectations.  Friendly staff, a great choice of drinks and the food was really nice. A great space outside to sit in the sun and a comfortable and friendly atmosphere inside. The prices are very competitive but the food is lovely and the portions generous. This is not fine dining, but a really lovely pub for food and drink whether with friends or family. 
4	 We visited on a Tuesday night, arriving at just before seven. They were very busy, but sat us at the bar with some complimentary nuts while we waited for our table. So we ordered a beer, some fresh bread with garlic mayonnaise, and within a few minutes we were seated. The sevice was slick and efficient, despite the waiter saying the chef was a bit slow, the food all came out quickly and was very well cooked and presented. The aubergine chips are great, with a slightly sweet flavour, soft and crispy in the same mouthful. The fried cheese with tomato jam was really good, the meatballs and very spacey grilled chorizo hit the spot. Go easy on what you order, the dishes are generous and you may be full quickly. Afterall, you can always order some more dishes if you are still hungry. A big thumbs up to the restaurant manager for keeping it running so smoothly on an exceptionally busy night. Very good food, served quickly and with very good attitude, an excellent night. If you like tapas, then try Uno, their really good 
4	 We normally eat at The Big Wok, but it is closed for refurbishment, so Ming Moon was second choice. The restaurant was fairly busy but we were seated straight away. plenty of choices of food with a big selection of Indian/Asian dishes to choose from as well. All the food was hot and regular supplies being replenished as and when needed. Everywhere was very clean and the staff were keen to remove empty plates as you finished. Nice guy doing live music on an electric Guitar/Violin, which was nice, and the drinks are reasonably priced as well. Would recommend. 
4	 this coffee shop makes excellent use of godstall lane, Chesters heritage, 1000 years old. its like a trip to somewhere lovely in europe, saddened to leave one can return any time with many welcomes. 
4	Visited 11/11/13 at 5pm.Being a Monday I thought it may be quiet and it was .We were greeted on arrival by staff and the manager. We were on a deal for 2 at 15 pounds sterling. We had a cocktail each and ordered stir fry duck each and a portion each of coconut rice and egg fried rice.The meal was fantastic .The flavours were incredible. After we had eaten the manager said he was about to have his dinner and then brought us a couple of sample portions. Pumpkin in thai sauce and fried egg in tamarind sauce. Again the flavours were excellent. The hospitality was a thing we have not observed for years .Highly recommended.
4	Although I have lived in the area for 35 years, I have never eaten at this pub before last week.  I visited with my wife after hearing rave reviews as well as learning of the recent awards they have received. Often places like this which have been built up to be something special are a bit of a let-down. The Phoenix wasn't.   The choice on the menu was superb - one of those places where it takes ages to choose as so many of the dishes sound appealing. Once we eventually did choose, everything we ordered was excellent. We literally could not fault it (and we do like to whinge if things are not quite right!).  During the meal the chef came round to all the tables and asked if we were enjoying the food - and he genuinely seemed to care; a nice touch.  The décor was very pleasant - tables nicely spaced out and a good rustic ambience.  I have also been to the pub several times just for a beer - the bar is totally separate to the restaurant and is also very pleasant. Good choice of ales and wines, lovely open fire, comfortable chairs and a nice atmosphere.  I will be back. Sooner rather than later I suspect.
4	 My girlfriend and re-visited the restaurant last week as an early birthday meal for myself. It's a great place for special occasions as the food is great, it is reasonably priced and there always seems to be a relaxed atmosphere. We went on a Tuesday night on this occasion and the restaurant was still fairly full. We had 3 courses, each one delicious! Will definitely be hoping to visit again for our next special occasion! 
4	 I don't often put pen to paper(key to iPad!) but,I truly had the most amazing dining experience at this restaurant....The food was divine:beautifully presented,tasted fantastic,and because we chose the menu option of being surprised with wine chosen by our sommelier -we had a perfect dining experience .....I am in the hospitality industry myself(Senior cabin crew member for a leading UK Airline ) and , I have to compliment two of the staff(maitre D and sommelier :Liam and Julien-I hope I have your names correct?)their service was OUTSTANDING!...The attention to detail,the presentation and knowledge of wine and food combinations,and the general demeanour /charm were &quot;spot on &quot;!!!!!This was my partner'as 40th birthday treat...These two gentlemen made it unique without knowing it!...I would not hesitate in hiring them as Cabin Crew if I had the chance:ambassadors for excellence in customer service!.....THANK YOU 
4	Working in a kitchen myself, I feel I have high standards from other restaurants, however 'The Hythe Brasserie' did not disappoint. This is in regards to staff, presentation and the taste of the food itself. On arrival, we were pleasantly greeted and attended to quickly. The food was beautiful.. I had the soup and cod, chips and minty peas. Both were well presented and tasted lovely as were my parents food also. We all left full up and very happy! I would highly recommend and would return in a heartbeat!
4	 Friendly, tasteful and comfortable atmosphere. Imaginative menu and delicious food prepared to order. Kind and and helpful staff. On the night I visited service was a little slow but this was due entirely to the unexpected arrival of several large groups at the same time. The situation was handled brilliantly by the most charming manageress, who despite the pressure remained friendly, unflustered and made sure everyone was well looked after. Well done! 
4	Fantastic food, great service. Went for the sparkling wine and seafood tasting menu. Wonderful combinations, enough to eat without feeling stuffed for both myself and my wife. Great explanation of why a particular sparkling wine goes with each course. Recommended.
4	 The best lamb balti I have ever had! Lovey restaurant and very friendly staff. Would highly recommend Bengal Palace for a reasonably priced curry. 
4	 This is a fantastic restaurant and a 'got to try'. very cheap and great value for money. i will defo be returning. thanks 
4	 recently went to the ferry house it was fantastic my family and i loved your food and me and my brother loved the chips they were great xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 
4	 Have bin to your restaurant alot of times and really love the food and the staff are all so helpful i have told all my friends if they are looking for a good place to go and eat please go to Piccolino :) 
4	 4 of us went to this pub yesterday, wonderful welcome, nothing too much trouble for staff, service very quick, good choice of meals, plenty of options for vegetarians which in a lot of places now you'll find only one. The portions are huge, and the price at the end was more than reasonable, We intend to spread the word amongst our circle of friends. Well done. 
4	Comfortable and roomy restaurant, good atmosphere, excellent food and service. Previously up the road in St Peter's Street but now in a much more pleasant Victorian building, carefully and interestingly decorated. Service was attentive but not stifling. Interesting menu - usual favourites but many interesting dishes. Our starters were subtly scented bhajis,; also a very generous and tasty plate of whitebate. I particularly enjoyed my chicken Tawa dish. Several families with young (well behaved) children were enjoying a family outing, as we were with our adult children. 10% service added.
4	 Fantastic place, great food ( dont eat beforehand!) great atmosphere, lovely welcome. A diamond on the banks of the thames. Recommend eating here. 
4	 I went as part of a large party and we were personally greeted by the owner Arshad. All the staff were friendly and helpful. I had a chicken karahi which was excellent. The restaurant was busy, the atmosphere good. 
4	They keep things simple here.  I ordered a cheese burger (good choice of cheeses to select from) and french fries.  They recommend to order the burgers medium and I'd listen - they know best and have developed a nice formula.  They have probably worked long and hard at the shabby exposed brick, exposed light bulbs, bare floor boards and basic mis-matched chairs and tables look. It works. The focus should all point at the simple goodness of the food. Burger (juicy) came with the cheese, simple tomato, lettuce, red onion and mayo - and takes top marks. No need for many words the flavour spoke volumes.  Find this place at the foot of Upper Street, close to Angel tube. People inside look happy and satisfied (they persuaded me to go in and they should you).
4	The restaurant is conveniently located slap bang in the middle of Wilmslow Road in Didsbury. It looks very inviting from the outside.  Upon entering the restaurant, you're welcomed by a very smart well put together restaurant and a very attentive staff.  The food was fantastic, the courses didn't come out too slowly or too quickly, it was all just right.  A very nice dining experience that I wouldn't hesitate to recommend.
4	 We had our pre-Christmas meal here. We enjoyed the cocktails at our table in a quiet corner of the restaurant. We ate from the Christmas menu, which was delicious. The service was excellent, all the staff are very friendly making the meal that bit more special. We have eaten here a few times now and have had a great meal on every occasion. 
